time,station,part,family,type,activity
342770241,Oven,PZ_1010_7476,PZ,PZ_1010,ENTER
342771713,Oven,PZ_1010_7470,PZ,PZ_1010,EXIT
342782327,PackStation,PACK_1010_002294,PACK,PACK_1010,EXIT_AP
342790252,PackStation,PZ_1010_7419,PZ,PZ_1010,ENTER
342790559,PizzaSource,PZ_1010_7484,PZ,PZ_1010,EXIT
342790559,PizzaSource,PZ_1010_7485,PZ,PZ_1010,ENTER
342799653,Freezer,PZ_1010_7425,PZ,PZ_1010,EXIT
342807051,Freezer,PZ_1010_7467,PZ,PZ_1010,ENTER
342810125,Oven,PZ_1010_7477,PZ,PZ_1010,ENTER
342811832,Oven,PZ_1010_7471,PZ,PZ_1010,EXIT
342821527,BoxStation,PACK_1010_002294,PACK,PACK_1010,ENTER
342830161,PackStation,PZ_1010_7420,PZ,PZ_1010,ENTER
342830425,PizzaSource,PZ_1010_7485,PZ,PZ_1010,EXIT
342830425,PizzaSource,PZ_1010_7486,PZ,PZ_1010,ENTER
342839682,Freezer,PZ_1010_7426,PZ,PZ_1010,EXIT
342847024,Freezer,PZ_1010_7468,PZ,PZ_1010,ENTER
342850280,Oven,PZ_1010_7478,PZ,PZ_1010,ENTER
342851846,Oven,PZ_1010_7472,PZ,PZ_1010,EXIT
342870179,PackStation,PZ_1010_7421,PZ,PZ_1010,ENTER
342870656,PizzaSource,PZ_1010_7486,PZ,PZ_1010,EXIT
342870656,PizzaSource,PZ_1010_7487,PZ,PZ_1010,ENTER
342879545,Freezer,PZ_1010_7427,PZ,PZ_1010,EXIT
342887042,Freezer,PZ_1010_7469,PZ,PZ_1010,ENTER
342890051,Oven,PZ_1010_7479,PZ,PZ_1010,ENTER
342892013,Oven,PZ_1010_7473,PZ,PZ_1010,EXIT
342910126,PackStation,PZ_1010_7422,PZ,PZ_1010,ENTER
342910438,PizzaSource,PZ_1010_7487,PZ,PZ_1010,EXIT
342910438,PizzaSource,PZ_1010_7488,PZ,PZ_1010,ENTER
342919565,Freezer,PZ_1010_7428,PZ,PZ_1010,EXIT
342926752,Freezer,PZ_1010_7470,PZ,PZ_1010,ENTER
342930279,Oven,PZ_1010_7480,PZ,PZ_1010,ENTER
342932008,Oven,PZ_1010_7474,PZ,PZ_1010,EXIT
342942610,PackStation,PACK_1010_002295,PACK,PACK_1010,EXIT_AP
342950328,PackStation,PZ_1010_7423,PZ,PZ_1010,ENTER
342950534,PizzaSource,PZ_1010_7488,PZ,PZ_1010,EXIT
342950534,PizzaSource,PZ_1010_7489,PZ,PZ_1010,ENTER
342959548,Freezer,PZ_1010_7429,PZ,PZ_1010,EXIT
342966871,Freezer,PZ_1010_7471,PZ,PZ_1010,ENTER
342970320,Oven,PZ_1010_7481,PZ,PZ_1010,ENTER
342971895,Oven,PZ_1010_7475,PZ,PZ_1010,EXIT
342981810,BoxStation,PACK_1010_002295,PACK,PACK_1010,ENTER
342984830,RefurbishedBoxWarehouse,BOX_000172,BOX,BOX,EXIT
342984830,BoxStation,BOX_000172,BOX,BOX,ENTER
342990204,PackStation,PZ_1010_7424,PZ,PZ_1010,ENTER
342990415,PizzaSource,PZ_1010_7489,PZ,PZ_1010,EXIT
342990415,PizzaSource,PZ_1010_7490,PZ,PZ_1010,ENTER
342998734,BoxStation,BOX_000172,BOX,BOX_1010,EXIT_AP
342999524,Freezer,PZ_1010_7430,PZ,PZ_1010,EXIT
343006886,Freezer,PZ_1010_7472,PZ,PZ_1010,ENTER
343009966,Oven,PZ_1010_7482,PZ,PZ_1010,ENTER
343011893,Oven,PZ_1010_7476,PZ,PZ_1010,EXIT
343014710,PalletStation,BOX_000172,BOX,BOX_1010,ENTER
343030253,PackStation,PZ_1010_7425,PZ,PZ_1010,ENTER
343030599,PizzaSource,PZ_1010_7490,PZ,PZ_1010,EXIT
343030599,PizzaSource,PZ_1010_7491,PZ,PZ_1010,ENTER
343039623,Freezer,PZ_1010_7431,PZ,PZ_1010,EXIT
343047052,Freezer,PZ_1010_7473,PZ,PZ_1010,ENTER
343050150,Oven,PZ_1010_7483,PZ,PZ_1010,ENTER
343051777,Oven,PZ_1010_7477,PZ,PZ_1010,EXIT
343070282,PackStation,PZ_1010_7426,PZ,PZ_1010,ENTER
343070422,PizzaSource,PZ_1010_7491,PZ,PZ_1010,EXIT
343070422,PizzaSource,PZ_1010_7492,PZ,PZ_1010,ENTER
343079727,Freezer,PZ_1010_7432,PZ,PZ_1010,EXIT
343087048,Freezer,PZ_1010_7474,PZ,PZ_1010,ENTER
343090277,Oven,PZ_1010_7484,PZ,PZ_1010,ENTER
343091933,Oven,PZ_1010_7478,PZ,PZ_1010,EXIT
343102689,PackStation,PACK_1010_002296,PACK,PACK_1010,EXIT_AP
343110145,PackStation,PZ_1010_7427,PZ,PZ_1010,ENTER
343110330,PizzaSource,PZ_1010_7492,PZ,PZ_1010,EXIT
343110330,PizzaSource,PZ_1010_7493,PZ,PZ_1010,ENTER
343119684,Freezer,PZ_1010_7433,PZ,PZ_1010,EXIT
343126934,Freezer,PZ_1010_7475,PZ,PZ_1010,ENTER
343130143,Oven,PZ_1010_7485,PZ,PZ_1010,ENTER
343131704,Oven,PZ_1010_7479,PZ,PZ_1010,EXIT
343141889,BoxStation,PACK_1010_002296,PACK,PACK_1010,ENTER
343150165,PackStation,PZ_1010_7428,PZ,PZ_1010,ENTER
343150552,PizzaSource,PZ_1010_7493,PZ,PZ_1010,EXIT
343150552,PizzaSource,PZ_1010_7494,PZ,PZ_1010,ENTER
343159461,Freezer,PZ_1010_7434,PZ,PZ_1010,EXIT
343166933,Freezer,PZ_1010_7476,PZ,PZ_1010,ENTER
343170374,Oven,PZ_1010_7486,PZ,PZ_1010,ENTER
343171931,Oven,PZ_1010_7480,PZ,PZ_1010,EXIT
343190148,PackStation,PZ_1010_7429,PZ,PZ_1010,ENTER
343190432,PizzaSource,PZ_1010_7494,PZ,PZ_1010,EXIT
343190432,PizzaSource,PZ_1010_7495,PZ,PZ_1010,ENTER
343199762,Freezer,PZ_1010_7435,PZ,PZ_1010,EXIT
343206817,Freezer,PZ_1010_7477,PZ,PZ_1010,ENTER
343210156,Oven,PZ_1010_7487,PZ,PZ_1010,ENTER
343211973,Oven,PZ_1010_7481,PZ,PZ_1010,EXIT
343230124,PackStation,PZ_1010_7430,PZ,PZ_1010,ENTER
343230612,PizzaSource,PZ_1010_7495,PZ,PZ_1010,EXIT
343230612,PizzaSource,PZ_1010_7496,PZ,PZ_1010,ENTER
343239568,Freezer,PZ_1010_7436,PZ,PZ_1010,EXIT
343246972,Freezer,PZ_1010_7478,PZ,PZ_1010,ENTER
343250253,Oven,PZ_1010_7488,PZ,PZ_1010,ENTER
343251618,Oven,PZ_1010_7482,PZ,PZ_1010,EXIT
343262822,PackStation,PACK_1010_002297,PACK,PACK_1010,EXIT_AP
343270223,PackStation,PZ_1010_7431,PZ,PZ_1010,ENTER
343270552,PizzaSource,PZ_1010_7496,PZ,PZ_1010,EXIT
343270552,PizzaSource,PZ_1010_7497,PZ,PZ_1010,ENTER
343279791,Freezer,PZ_1010_7437,PZ,PZ_1010,EXIT
343286743,Freezer,PZ_1010_7479,PZ,PZ_1010,ENTER
343290133,Oven,PZ_1010_7489,PZ,PZ_1010,ENTER
343291803,Oven,PZ_1010_7483,PZ,PZ_1010,EXIT
343302022,BoxStation,PACK_1010_002297,PACK,PACK_1010,ENTER
343310327,PackStation,PZ_1010_7432,PZ,PZ_1010,ENTER
343310582,PizzaSource,PZ_1010_7497,PZ,PZ_1010,EXIT
343310582,PizzaSource,PZ_1010_7498,PZ,PZ_1010,ENTER
343319746,Freezer,PZ_1010_7438,PZ,PZ_1010,EXIT
343326971,Freezer,PZ_1010_7480,PZ,PZ_1010,ENTER
343330317,Oven,PZ_1010_7490,PZ,PZ_1010,ENTER
343331930,Oven,PZ_1010_7484,PZ,PZ_1010,EXIT
343350284,PackStation,PZ_1010_7433,PZ,PZ_1010,ENTER
343350515,PizzaSource,PZ_1010_7498,PZ,PZ_1010,EXIT
343350515,PizzaSource,PZ_1010_7499,PZ,PZ_1010,ENTER
343359684,Freezer,PZ_1010_7439,PZ,PZ_1010,EXIT
343367012,Freezer,PZ_1010_7481,PZ,PZ_1010,ENTER
343370140,Oven,PZ_1010_7491,PZ,PZ_1010,ENTER
343371796,Oven,PZ_1010_7485,PZ,PZ_1010,EXIT
343390061,PackStation,PZ_1010_7434,PZ,PZ_1010,ENTER
343390361,PizzaSource,PZ_1010_7499,PZ,PZ_1010,EXIT
343390361,PizzaSource,PZ_1010_7500,PZ,PZ_1010,ENTER
343399555,Freezer,PZ_1010_7440,PZ,PZ_1010,EXIT
343406658,Freezer,PZ_1010_7482,PZ,PZ_1010,ENTER
343410049,Oven,PZ_1010_7492,PZ,PZ_1010,ENTER
343412027,Oven,PZ_1010_7486,PZ,PZ_1010,EXIT
343423253,PackStation,PACK_1010_002298,PACK,PACK_1010,EXIT_AP
343430362,PackStation,PZ_1010_7435,PZ,PZ_1010,ENTER
343430400,PizzaSource,PZ_1010_7500,PZ,PZ_1010,EXIT
343430400,PizzaSource,PZ_1010_7501,PZ,PZ_1010,ENTER
343439674,Freezer,PZ_1010_7441,PZ,PZ_1010,EXIT
343446842,Freezer,PZ_1010_7483,PZ,PZ_1010,ENTER
343450270,Oven,PZ_1010_7493,PZ,PZ_1010,ENTER
343451809,Oven,PZ_1010_7487,PZ,PZ_1010,EXIT
343462453,BoxStation,PACK_1010_002298,PACK,PACK_1010,ENTER
343465473,RefurbishedBoxWarehouse,BOX_000268,BOX,BOX,EXIT
343465473,BoxStation,BOX_000268,BOX,BOX,ENTER
343470168,PackStation,PZ_1010_7436,PZ,PZ_1010,ENTER
343470586,PizzaSource,PZ_1010_7501,PZ,PZ_1010,EXIT
343470586,PizzaSource,PZ_1010_7502,PZ,PZ_1010,ENTER
343479274,BoxStation,BOX_000268,BOX,BOX_1010,EXIT_AP
343479455,Freezer,PZ_1010_7442,PZ,PZ_1010,EXIT
343486969,Freezer,PZ_1010_7484,PZ,PZ_1010,ENTER
343490150,Oven,PZ_1010_7494,PZ,PZ_1010,ENTER
343491905,Oven,PZ_1010_7488,PZ,PZ_1010,EXIT
343495250,PalletStation,BOX_000268,BOX,BOX_1010,ENTER
343510390,PackStation,PZ_1010_7437,PZ,PZ_1010,ENTER
343510502,PizzaSource,PZ_1010_7502,PZ,PZ_1010,EXIT
343510502,PizzaSource,PZ_1010_7503,PZ,PZ_1010,ENTER
343519781,Freezer,PZ_1010_7443,PZ,PZ_1010,EXIT
343526835,Freezer,PZ_1010_7485,PZ,PZ_1010,ENTER
343530330,Oven,PZ_1010_7495,PZ,PZ_1010,ENTER
343531786,Oven,PZ_1010_7489,PZ,PZ_1010,EXIT
343550346,PackStation,PZ_1010_7438,PZ,PZ_1010,ENTER
343550638,PizzaSource,PZ_1010_7503,PZ,PZ_1010,EXIT
343550638,PizzaSource,PZ_1010_7504,PZ,PZ_1010,ENTER
343559751,Freezer,PZ_1010_7444,PZ,PZ_1010,EXIT
343567066,Freezer,PZ_1010_7486,PZ,PZ_1010,ENTER
343570270,Oven,PZ_1010_7496,PZ,PZ_1010,ENTER
343571970,Oven,PZ_1010_7490,PZ,PZ_1010,EXIT
343583086,PackStation,PACK_1010_002299,PACK,PACK_1010,EXIT_AP
343590284,PackStation,PZ_1010_7439,PZ,PZ_1010,ENTER
343590599,PizzaSource,PZ_1010_7504,PZ,PZ_1010,EXIT
343590599,PizzaSource,PZ_1010_7505,PZ,PZ_1010,ENTER
343599866,Freezer,PZ_1010_7445,PZ,PZ_1010,EXIT
343606848,Freezer,PZ_1010_7487,PZ,PZ_1010,ENTER
343610300,Oven,PZ_1010_7497,PZ,PZ_1010,ENTER
343611793,Oven,PZ_1010_7491,PZ,PZ_1010,EXIT
343617148,Warehouse,PAL_000063,PAL,PAL_1000,EXIT
343622148,Warehouse,PAL_000064,PAL,PAL_1010,EXIT
343622286,BoxStation,PACK_1010_002299,PACK,PACK_1010,ENTER
343627148,Warehouse,PAL_000065,PAL,PAL_1010,EXIT
343630154,PackStation,PZ_1010_7440,PZ,PZ_1010,ENTER
343630613,PizzaSource,PZ_1010_7505,PZ,PZ_1010,EXIT
343630613,PizzaSource,PZ_1010_7506,PZ,PZ_1010,ENTER
343639629,Freezer,PZ_1010_7446,PZ,PZ_1010,EXIT
343646945,Freezer,PZ_1010_7488,PZ,PZ_1010,ENTER
343650233,Oven,PZ_1010_7498,PZ,PZ_1010,ENTER
343651701,Oven,PZ_1010_7492,PZ,PZ_1010,EXIT
343670274,PackStation,PZ_1010_7441,PZ,PZ_1010,ENTER
343670304,PizzaSource,PZ_1010_7506,PZ,PZ_1010,EXIT
343670304,PizzaSource,PZ_1010_7507,PZ,PZ_1010,ENTER
343679677,Freezer,PZ_1010_7447,PZ,PZ_1010,EXIT
343686825,Freezer,PZ_1010_7489,PZ,PZ_1010,ENTER
343690079,Oven,PZ_1010_7499,PZ,PZ_1010,ENTER
343691923,Oven,PZ_1010_7493,PZ,PZ_1010,EXIT
343710055,PackStation,PZ_1010_7442,PZ,PZ_1010,ENTER
343710534,PizzaSource,PZ_1010_7507,PZ,PZ_1010,EXIT
343710534,PizzaSource,PZ_1010_7508,PZ,PZ_1010,ENTER
343719619,Freezer,PZ_1010_7448,PZ,PZ_1010,EXIT
343727009,Freezer,PZ_1010_7490,PZ,PZ_1010,ENTER
343730118,Oven,PZ_1010_7500,PZ,PZ_1010,ENTER
343731803,Oven,PZ_1010_7494,PZ,PZ_1010,EXIT
343743128,PackStation,PACK_1010_002300,PACK,PACK_1010,EXIT_AP
343750381,PackStation,PZ_1010_7443,PZ,PZ_1010,ENTER
343750410,PizzaSource,PZ_1010_7508,PZ,PZ_1010,EXIT
343750410,PizzaSource,PZ_1010_7509,PZ,PZ_1010,ENTER
343759746,Freezer,PZ_1010_7449,PZ,PZ_1010,EXIT
343766832,Freezer,PZ_1010_7491,PZ,PZ_1010,ENTER
343770305,Oven,PZ_1010_7501,PZ,PZ_1010,ENTER
343771983,Oven,PZ_1010_7495,PZ,PZ_1010,EXIT
343782328,BoxStation,PACK_1010_002300,PACK,PACK_1010,ENTER
343790351,PackStation,PZ_1010_7444,PZ,PZ_1010,ENTER
343790487,PizzaSource,PZ_1010_7509,PZ,PZ_1010,EXIT
343790487,PizzaSource,PZ_1010_7510,PZ,PZ_1010,ENTER
343799638,Freezer,PZ_1010_7450,PZ,PZ_1010,EXIT
343806741,Freezer,PZ_1010_7492,PZ,PZ_1010,ENTER
343810221,Oven,PZ_1010_7502,PZ,PZ_1010,ENTER
343811923,Oven,PZ_1010_7496,PZ,PZ_1010,EXIT
343830402,PizzaSource,PZ_1010_7510,PZ,PZ_1010,EXIT
343830402,PizzaSource,PZ_1010_7511,PZ,PZ_1010,ENTER
343830466,PackStation,PZ_1010_7445,PZ,PZ_1010,ENTER
343839655,Freezer,PZ_1010_7451,PZ,PZ_1010,EXIT
343846962,Freezer,PZ_1010_7493,PZ,PZ_1010,ENTER
343850356,Oven,PZ_1010_7503,PZ,PZ_1010,ENTER
343851953,Oven,PZ_1010_7497,PZ,PZ_1010,EXIT
343870229,PackStation,PZ_1010_7446,PZ,PZ_1010,ENTER
343870429,PizzaSource,PZ_1010_7511,PZ,PZ_1010,EXIT
343870429,PizzaSource,PZ_1010_7512,PZ,PZ_1010,ENTER
343879548,Freezer,PZ_1010_7452,PZ,PZ_1010,EXIT
343885638,Market,PAL_000063,PAL,PAL_1000,ENTER
343886842,Freezer,PZ_1010_7494,PZ,PZ_1010,ENTER
343888359,Market,BOX_000355,BOX,BOX_1000,EXIT
343890317,Oven,PZ_1010_7504,PZ,PZ_1010,ENTER
343890638,Market,PAL_000064,PAL,PAL_1010,ENTER
343891886,Oven,PZ_1010_7498,PZ,PZ_1010,EXIT
343895638,Market,PAL_000065,PAL,PAL_1010,ENTER
343897359,Market,BOX_000372,BOX,BOX_1000,EXIT
343900359,Market,BOX_000376,BOX,BOX_1010,EXIT
343901358,Market,BOX_000377,BOX,BOX_1010,EXIT
343903185,PackStation,PACK_1010_002301,PACK,PACK_1010,EXIT_AP
343903918,MarketBoxSink,BOX_000355,BOX,BOX_1000,ENTER
343903918,MarketBoxSink,BOX_000355,BOX,BOX_1000,EXIT
343907358,Market,BOX_000388,BOX,BOX_1010,EXIT
343908358,Market,BOX_000389,BOX,BOX_1010,EXIT
343910277,PackStation,PZ_1010_7447,PZ,PZ_1010,ENTER
343910438,PizzaSource,PZ_1010_7512,PZ,PZ_1010,EXIT
343910438,PizzaSource,PZ_1010_7513,PZ,PZ_1010,ENTER
343912918,MarketBoxSink,BOX_000372,BOX,BOX_1000,ENTER
343912918,MarketBoxSink,BOX_000372,BOX,BOX_1000,EXIT
343914359,Market,BOX_000398,BOX,BOX_1010,EXIT
343915359,Market,BOX_000399,BOX,BOX_1010,EXIT
343915918,MarketBoxSink,BOX_000376,BOX,BOX_1010,ENTER
343915918,MarketBoxSink,BOX_000376,BOX,BOX_1010,EXIT
343916918,MarketBoxSink,BOX_000377,BOX,BOX_1010,ENTER
343916918,MarketBoxSink,BOX_000377,BOX,BOX_1010,EXIT
343917359,Market,BOX_000401,BOX,BOX_1010,EXIT
343918358,Market,BOX_000402,BOX,BOX_1010,EXIT
343919707,Freezer,PZ_1010_7453,PZ,PZ_1010,EXIT
343922918,MarketBoxSink,BOX_000388,BOX,BOX_1010,ENTER
343922918,MarketBoxSink,BOX_000388,BOX,BOX_1010,EXIT
343923918,MarketBoxSink,BOX_000389,BOX,BOX_1010,ENTER
343923918,MarketBoxSink,BOX_000389,BOX,BOX_1010,EXIT
343927022,Freezer,PZ_1010_7495,PZ,PZ_1010,ENTER
343929918,MarketBoxSink,BOX_000398,BOX,BOX_1010,ENTER
343929918,MarketBoxSink,BOX_000398,BOX,BOX_1010,EXIT
343930331,Oven,PZ_1010_7505,PZ,PZ_1010,ENTER
343930918,MarketBoxSink,BOX_000399,BOX,BOX_1010,ENTER
343930918,MarketBoxSink,BOX_000399,BOX,BOX_1010,EXIT
343931732,Oven,PZ_1010_7499,PZ,PZ_1010,EXIT
343932918,MarketBoxSink,BOX_000401,BOX,BOX_1010,ENTER
343932918,MarketBoxSink,BOX_000401,BOX,BOX_1010,EXIT
343933918,MarketBoxSink,BOX_000402,BOX,BOX_1010,ENTER
343933918,MarketBoxSink,BOX_000402,BOX,BOX_1010,EXIT
343942385,BoxStation,PACK_1010_002301,PACK,PACK_1010,ENTER
343945405,RefurbishedBoxWarehouse,BOX_000412,BOX,BOX,EXIT
343945405,BoxStation,BOX_000412,BOX,BOX,ENTER
343950219,PackStation,PZ_1010_7448,PZ,PZ_1010,ENTER
343950264,PizzaSource,PZ_1010_7513,PZ,PZ_1010,EXIT
343950264,PizzaSource,PZ_1010_7514,PZ,PZ_1010,ENTER
343958927,BoxStation,BOX_000412,BOX,BOX_1010,EXIT_AP
343959609,Freezer,PZ_1010_7454,PZ,PZ_1010,EXIT
343966962,Freezer,PZ_1010_7496,PZ,PZ_1010,ENTER
343970023,Oven,PZ_1010_7506,PZ,PZ_1010,ENTER
343971771,Oven,PZ_1010_7500,PZ,PZ_1010,EXIT
343974904,PalletStation,BOX_000412,BOX,BOX_1010,ENTER
343990345,PackStation,PZ_1010_7449,PZ,PZ_1010,ENTER
343990549,PizzaSource,PZ_1010_7514,PZ,PZ_1010,EXIT
343990549,PizzaSource,PZ_1010_7515,PZ,PZ_1010,ENTER
343999652,Freezer,PZ_1010_7455,PZ,PZ_1010,EXIT
344006992,Freezer,PZ_1010_7497,PZ,PZ_1010,ENTER
344010252,Oven,PZ_1010_7507,PZ,PZ_1010,ENTER
344011957,Oven,PZ_1010_7501,PZ,PZ_1010,EXIT
344030238,PackStation,PZ_1010_7450,PZ,PZ_1010,ENTER
344030379,PizzaSource,PZ_1010_7515,PZ,PZ_1010,EXIT
344030379,PizzaSource,PZ_1010_7516,PZ,PZ_1010,ENTER
344039518,Freezer,PZ_1010_7456,PZ,PZ_1010,EXIT
344046925,Freezer,PZ_1010_7498,PZ,PZ_1010,ENTER
344050128,Oven,PZ_1010_7508,PZ,PZ_1010,ENTER
344051873,Oven,PZ_1010_7502,PZ,PZ_1010,EXIT
344063682,PackStation,PACK_1010_002302,PACK,PACK_1010,EXIT_AP
344070255,PackStation,PZ_1010_7451,PZ,PZ_1010,ENTER
344070434,PizzaSource,PZ_1010_7516,PZ,PZ_1010,EXIT
344070434,PizzaSource,PZ_1010_7517,PZ,PZ_1010,ENTER
344079537,Freezer,PZ_1010_7457,PZ,PZ_1010,EXIT
344086771,Freezer,PZ_1010_7499,PZ,PZ_1010,ENTER
344090205,Oven,PZ_1010_7509,PZ,PZ_1010,ENTER
344092009,Oven,PZ_1010_7503,PZ,PZ_1010,EXIT
344102882,BoxStation,PACK_1010_002302,PACK,PACK_1010,ENTER
344110148,PackStation,PZ_1010_7452,PZ,PZ_1010,ENTER
344110577,PizzaSource,PZ_1010_7517,PZ,PZ_1010,EXIT
344110577,PizzaSource,PZ_1010_7518,PZ,PZ_1010,ENTER
344119555,Freezer,PZ_1010_7458,PZ,PZ_1010,EXIT
344126810,Freezer,PZ_1010_7500,PZ,PZ_1010,ENTER
344130120,Oven,PZ_1010_7510,PZ,PZ_1010,ENTER
344131970,Oven,PZ_1010_7504,PZ,PZ_1010,EXIT
344150307,PackStation,PZ_1010_7453,PZ,PZ_1010,ENTER
344150500,PizzaSource,PZ_1010_7518,PZ,PZ_1010,EXIT
344150500,PizzaSource,PZ_1010_7519,PZ,PZ_1010,ENTER
344159495,Freezer,PZ_1010_7459,PZ,PZ_1010,EXIT
344166997,Freezer,PZ_1010_7501,PZ,PZ_1010,ENTER
344170147,Oven,PZ_1010_7511,PZ,PZ_1010,ENTER
344171984,Oven,PZ_1010_7505,PZ,PZ_1010,EXIT
344190209,PackStation,PZ_1010_7454,PZ,PZ_1010,ENTER
344190462,PizzaSource,PZ_1010_7519,PZ,PZ_1010,EXIT
344190462,PizzaSource,PZ_1010_7520,PZ,PZ_1010,ENTER
344199425,Freezer,PZ_1010_7460,PZ,PZ_1010,EXIT
344206913,Freezer,PZ_1010_7502,PZ,PZ_1010,ENTER
344210156,Oven,PZ_1010_7512,PZ,PZ_1010,ENTER
344211675,Oven,PZ_1010_7506,PZ,PZ_1010,EXIT
344223899,PackStation,PACK_1010_002303,PACK,PACK_1010,EXIT_AP
344230252,PackStation,PZ_1010_7455,PZ,PZ_1010,ENTER
344230428,PizzaSource,PZ_1010_7520,PZ,PZ_1010,EXIT
344230428,PizzaSource,PZ_1010_7521,PZ,PZ_1010,ENTER
344239674,Freezer,PZ_1010_7461,PZ,PZ_1010,EXIT
344247048,Freezer,PZ_1010_7503,PZ,PZ_1010,ENTER
344249982,Oven,PZ_1010_7513,PZ,PZ_1010,ENTER
344251905,Oven,PZ_1010_7507,PZ,PZ_1010,EXIT
344263099,BoxStation,PACK_1010_002303,PACK,PACK_1010,ENTER
344270118,PackStation,PZ_1010_7456,PZ,PZ_1010,ENTER
344270322,PizzaSource,PZ_1010_7521,PZ,PZ_1010,EXIT
344270322,PizzaSource,PZ_1010_7522,PZ,PZ_1010,ENTER
344279674,Freezer,PZ_1010_7462,PZ,PZ_1010,EXIT
344287009,Freezer,PZ_1010_7504,PZ,PZ_1010,ENTER
344290268,Oven,PZ_1010_7514,PZ,PZ_1010,ENTER
344291781,Oven,PZ_1010_7508,PZ,PZ_1010,EXIT
344310137,PackStation,PZ_1010_7457,PZ,PZ_1010,ENTER
344310464,PizzaSource,PZ_1010_7522,PZ,PZ_1010,EXIT
344310464,PizzaSource,PZ_1010_7523,PZ,PZ_1010,ENTER
344319758,Freezer,PZ_1010_7463,PZ,PZ_1010,EXIT
344327023,Freezer,PZ_1010_7505,PZ,PZ_1010,ENTER
344330097,Oven,PZ_1010_7515,PZ,PZ_1010,ENTER
344331858,Oven,PZ_1010_7509,PZ,PZ_1010,EXIT
344350155,PackStation,PZ_1010_7458,PZ,PZ_1010,ENTER
344350337,PizzaSource,PZ_1010_7523,PZ,PZ_1010,EXIT
344350337,PizzaSource,PZ_1010_7524,PZ,PZ_1010,ENTER
344359590,Freezer,PZ_1010_7464,PZ,PZ_1010,EXIT
344366715,Freezer,PZ_1010_7506,PZ,PZ_1010,ENTER
344370152,Oven,PZ_1010_7516,PZ,PZ_1010,ENTER
344371773,Oven,PZ_1010_7510,PZ,PZ_1010,EXIT
344383279,PackStation,PACK_1010_002304,PACK,PACK_1010,EXIT_AP
344390095,PackStation,PZ_1010_7459,PZ,PZ_1010,ENTER
344390438,PizzaSource,PZ_1010_7524,PZ,PZ_1010,EXIT
344390438,PizzaSource,PZ_1010_7525,PZ,PZ_1010,ENTER
344399722,Freezer,PZ_1010_7465,PZ,PZ_1010,EXIT
344406944,Freezer,PZ_1010_7507,PZ,PZ_1010,ENTER
344410296,Oven,PZ_1010_7517,PZ,PZ_1010,ENTER
344411800,Oven,PZ_1010_7511,PZ,PZ_1010,EXIT
344422479,BoxStation,PACK_1010_002304,PACK,PACK_1010,ENTER
344425499,NewBoxWarehouse,BOX_000424,BOX,BOX,EXIT
344425499,BoxStation,BOX_000424,BOX,BOX,ENTER
344430025,PackStation,PZ_1010_7460,PZ,PZ_1010,ENTER
344430369,PizzaSource,PZ_1010_7525,PZ,PZ_1010,EXIT
344430369,PizzaSource,PZ_1010_7526,PZ,PZ_1010,ENTER
344439244,BoxStation,BOX_000424,BOX,BOX_1010,EXIT_AP
344439721,Freezer,PZ_1010_7466,PZ,PZ_1010,EXIT
344446820,Freezer,PZ_1010_7508,PZ,PZ_1010,ENTER
344450218,Oven,PZ_1010_7518,PZ,PZ_1010,ENTER
344451809,Oven,PZ_1010_7512,PZ,PZ_1010,EXIT
344455220,PalletStation,BOX_000424,BOX,BOX_1010,ENTER
344470274,PackStation,PZ_1010_7461,PZ,PZ_1010,ENTER
344470477,PizzaSource,PZ_1010_7526,PZ,PZ_1010,EXIT
344470477,PizzaSource,PZ_1010_7527,PZ,PZ_1010,ENTER
344479771,Freezer,PZ_1010_7467,PZ,PZ_1010,EXIT
344486897,Freezer,PZ_1010_7509,PZ,PZ_1010,ENTER
344490180,Oven,PZ_1010_7519,PZ,PZ_1010,ENTER
344491635,Oven,PZ_1010_7513,PZ,PZ_1010,EXIT
344510274,PackStation,PZ_1010_7462,PZ,PZ_1010,ENTER
344510404,PizzaSource,PZ_1010_7527,PZ,PZ_1010,EXIT
344510404,PizzaSource,PZ_1010_7528,PZ,PZ_1010,ENTER
344519744,Freezer,PZ_1010_7468,PZ,PZ_1010,EXIT
344526812,Freezer,PZ_1010_7510,PZ,PZ_1010,ENTER
344530147,Oven,PZ_1010_7520,PZ,PZ_1010,ENTER
344531920,Oven,PZ_1010_7514,PZ,PZ_1010,EXIT
344543473,PackStation,PACK_1010_002305,PACK,PACK_1010,EXIT_AP
344550358,PackStation,PZ_1010_7463,PZ,PZ_1010,ENTER
344550412,PizzaSource,PZ_1010_7528,PZ,PZ_1010,EXIT
344550412,PizzaSource,PZ_1010_7529,PZ,PZ_1010,ENTER
344559762,Freezer,PZ_1010_7469,PZ,PZ_1010,EXIT
344566839,Freezer,PZ_1010_7511,PZ,PZ_1010,ENTER
344570040,Oven,PZ_1010_7521,PZ,PZ_1010,ENTER
344571750,Oven,PZ_1010_7515,PZ,PZ_1010,EXIT
344582673,BoxStation,PACK_1010_002305,PACK,PACK_1010,ENTER
344590190,PackStation,PZ_1010_7464,PZ,PZ_1010,ENTER
344590514,PizzaSource,PZ_1010_7529,PZ,PZ_1010,EXIT
344590514,PizzaSource,PZ_1010_7530,PZ,PZ_1010,ENTER
344599472,Freezer,PZ_1010_7470,PZ,PZ_1010,EXIT
