time,unit,station,part,family,type,activity
11073360,ms,PizzaSource,PZ_1010_5159,PZ,PZ_1010,EXIT
11073360,ms,PizzaSource,PZ_1010_5160,PZ,PZ_1010,ENTER
11074400,ms,PalletStation,BOX_1010_000359,BOX,BOX_1010,EXIT_AR
11075050,ms,PalletStation,BOX_1010_000360,BOX,BOX_1010,ENTER
11075890,ms,PizzaSource,PZ_1010_5160,PZ,PZ_1010,EXIT
11075890,ms,PizzaSource,PZ_1010_5161,PZ,PZ_1010,ENTER
11076230,ms,BoxSink,BOX_1010_000359,BOX,BOX_1010,ENTER
11076230,ms,BoxSink,BOX_1010_000359,BOX,BOX_1010,EXIT
11078320,ms,PizzaSource,PZ_1010_5161,PZ,PZ_1010,EXIT
11078320,ms,PizzaSource,PZ_1010_5162,PZ,PZ_1010,ENTER
11078400,ms,PalletStation,BOX_1010_000360,BOX,BOX_1010,EXIT_AR
11079050,ms,PalletStation,BOX_1010_000361,BOX,BOX_1010,ENTER
11080230,ms,BoxSink,BOX_1010_000360,BOX,BOX_1010,ENTER
11080230,ms,BoxSink,BOX_1010_000360,BOX,BOX_1010,EXIT
11080870,ms,PizzaSource,PZ_1010_5162,PZ,PZ_1010,EXIT
11080870,ms,PizzaSource,PZ_1010_5163,PZ,PZ_1010,ENTER
11082400,ms,PalletStation,BOX_1010_000361,BOX,BOX_1010,EXIT_AR
11083220,ms,PalletStation,BOX_1010_000362,BOX,BOX_1010,ENTER
11083380,ms,PizzaSource,PZ_1010_5163,PZ,PZ_1010,EXIT
11083380,ms,PizzaSource,PZ_1010_5164,PZ,PZ_1010,ENTER
11084230,ms,BoxSink,BOX_1010_000361,BOX,BOX_1010,ENTER
11084230,ms,BoxSink,BOX_1010_000361,BOX,BOX_1010,EXIT
11100150,ms,Oven,PZ_1010_5142,PZ,PZ_1010,ENTER
11100300,ms,Oven,PZ_1010_5143,PZ,PZ_1010,ENTER
11100450,ms,Oven,PZ_1010_5145,PZ,PZ_1010,ENTER
11100600,ms,Oven,PZ_1010_5146,PZ,PZ_1010,ENTER
11100750,ms,Oven,PZ_1010_5147,PZ,PZ_1010,ENTER
11100900,ms,Oven,PZ_1010_5148,PZ,PZ_1010,ENTER
11100930,ms,PizzaSource,PZ_1010_5164,PZ,PZ_1010,EXIT
11100930,ms,PizzaSource,PZ_1010_5165,PZ,PZ_1010,ENTER
11101040,ms,Oven,PZ_1010_5150,PZ,PZ_1010,ENTER
11101040,ms,Oven,PZ_1010_5139,PZ,PZ_1010,EXIT
11101190,ms,Oven,PZ_1010_5151,PZ,PZ_1010,ENTER
11101340,ms,Oven,PZ_1010_5152,PZ,PZ_1010,ENTER
11101490,ms,Oven,PZ_1010_5153,PZ,PZ_1010,ENTER
11101640,ms,Oven,PZ_1010_5155,PZ,PZ_1010,ENTER
11101790,ms,Oven,PZ_1010_5157,PZ,PZ_1010,ENTER
11101940,ms,Oven,PZ_1010_5158,PZ,PZ_1010,ENTER
11102090,ms,Oven,PZ_1010_5159,PZ,PZ_1010,ENTER
11102240,ms,Oven,PZ_1010_5160,PZ,PZ_1010,ENTER
11102390,ms,Oven,PZ_1010_5161,PZ,PZ_1010,ENTER
11102410,ms,Oven,PZ_1010_5140,PZ,PZ_1010,EXIT
11102540,ms,Oven,PZ_1010_5162,PZ,PZ_1010,ENTER
11102570,ms,Oven,PZ_1010_5142,PZ,PZ_1010,EXIT
11102720,ms,Oven,PZ_1010_5143,PZ,PZ_1010,EXIT
11102740,ms,Oven,PZ_1010_5163,PZ,PZ_1010,ENTER
11102860,ms,Oven,PZ_1010_5145,PZ,PZ_1010,EXIT
11103010,ms,Oven,PZ_1010_5146,PZ,PZ_1010,EXIT
11103160,ms,Oven,PZ_1010_5147,PZ,PZ_1010,EXIT
11103310,ms,Oven,PZ_1010_5148,PZ,PZ_1010,EXIT
11103440,ms,PizzaSource,PZ_1010_5165,PZ,PZ_1010,EXIT
11103440,ms,PizzaSource,PZ_1010_5166,PZ,PZ_1010,ENTER
11103460,ms,Oven,PZ_1010_5150,PZ,PZ_1010,EXIT
11103610,ms,Oven,PZ_1010_5151,PZ,PZ_1010,EXIT
11103760,ms,Oven,PZ_1010_5152,PZ,PZ_1010,EXIT
11103910,ms,Oven,PZ_1010_5153,PZ,PZ_1010,EXIT
11103930,ms,Oven,PZ_1010_5164,PZ,PZ_1010,ENTER
11104060,ms,Oven,PZ_1010_5155,PZ,PZ_1010,EXIT
11104210,ms,Oven,PZ_1010_5157,PZ,PZ_1010,EXIT
11104360,ms,Oven,PZ_1010_5158,PZ,PZ_1010,EXIT
11104490,ms,Freezer,PZ_1010_5140,PZ,PZ_1010,ENTER
11104510,ms,Oven,PZ_1010_5159,PZ,PZ_1010,EXIT
11104640,ms,Freezer,PZ_1010_5142,PZ,PZ_1010,ENTER
11104660,ms,Oven,PZ_1010_5160,PZ,PZ_1010,EXIT
11104790,ms,Freezer,PZ_1010_5143,PZ,PZ_1010,ENTER
11104810,ms,Oven,PZ_1010_5161,PZ,PZ_1010,EXIT
11104940,ms,Freezer,PZ_1010_5145,PZ,PZ_1010,ENTER
11104950,ms,Oven,PZ_1010_5162,PZ,PZ_1010,EXIT
11105090,ms,Freezer,PZ_1010_5146,PZ,PZ_1010,ENTER
11105160,ms,Oven,PZ_1010_5163,PZ,PZ_1010,EXIT
11105240,ms,Freezer,PZ_1010_5147,PZ,PZ_1010,ENTER
11105290,ms,DefectPizzaSink,PZ_1010_5139,PZ,PZ_1010,ENTER
11105290,ms,DefectPizzaSink,PZ_1010_5139,PZ,PZ_1010,EXIT
11105390,ms,Freezer,PZ_1010_5148,PZ,PZ_1010,ENTER
11105540,ms,Freezer,PZ_1010_5150,PZ,PZ_1010,ENTER
11105690,ms,Freezer,PZ_1010_5151,PZ,PZ_1010,ENTER
11105830,ms,Freezer,PZ_1010_5152,PZ,PZ_1010,ENTER
11105960,ms,PizzaSource,PZ_1010_5166,PZ,PZ_1010,EXIT
11105960,ms,PizzaSource,PZ_1010_5167,PZ,PZ_1010,ENTER
11105990,ms,Freezer,PZ_1010_5153,PZ,PZ_1010,ENTER
11106140,ms,Freezer,PZ_1010_5155,PZ,PZ_1010,ENTER
11106290,ms,Freezer,PZ_1010_5157,PZ,PZ_1010,ENTER
11106340,ms,Oven,PZ_1010_5164,PZ,PZ_1010,EXIT
11106430,ms,Oven,PZ_1010_5165,PZ,PZ_1010,ENTER
11106440,ms,Freezer,PZ_1010_5158,PZ,PZ_1010,ENTER
11106590,ms,Freezer,PZ_1010_5159,PZ,PZ_1010,ENTER
11106730,ms,Freezer,PZ_1010_5160,PZ,PZ_1010,ENTER
11106880,ms,Freezer,PZ_1010_5161,PZ,PZ_1010,ENTER
11107030,ms,Freezer,PZ_1010_5162,PZ,PZ_1010,ENTER
11107240,ms,Freezer,PZ_1010_5163,PZ,PZ_1010,ENTER
11108500,ms,PizzaSource,PZ_1010_5167,PZ,PZ_1010,EXIT
11108500,ms,PizzaSource,PZ_1010_5168,PZ,PZ_1010,ENTER
11108850,ms,Oven,PZ_1010_5165,PZ,PZ_1010,EXIT
11108950,ms,Oven,PZ_1010_5166,PZ,PZ_1010,ENTER
11110590,ms,DefectPizzaSink,PZ_1010_5164,PZ,PZ_1010,ENTER
11110590,ms,DefectPizzaSink,PZ_1010_5164,PZ,PZ_1010,EXIT
11110940,ms,Freezer,PZ_1010_5165,PZ,PZ_1010,ENTER
11111030,ms,PizzaSource,PZ_1010_5168,PZ,PZ_1010,EXIT
11111030,ms,PizzaSource,PZ_1010_5169,PZ,PZ_1010,ENTER
11111370,ms,Oven,PZ_1010_5166,PZ,PZ_1010,EXIT
11111500,ms,Oven,PZ_1010_5167,PZ,PZ_1010,ENTER
11113460,ms,Freezer,PZ_1010_5166,PZ,PZ_1010,ENTER
11113560,ms,PizzaSource,PZ_1010_5169,PZ,PZ_1010,EXIT
11113560,ms,PizzaSource,PZ_1010_5170,PZ,PZ_1010,ENTER
11113920,ms,Oven,PZ_1010_5167,PZ,PZ_1010,EXIT
11114030,ms,Oven,PZ_1010_5168,PZ,PZ_1010,ENTER
11116000,ms,Freezer,PZ_1010_5167,PZ,PZ_1010,ENTER
11116100,ms,PizzaSource,PZ_1010_5170,PZ,PZ_1010,EXIT
11116100,ms,PizzaSource,PZ_1010_5171,PZ,PZ_1010,ENTER
11116440,ms,Oven,PZ_1010_5168,PZ,PZ_1010,EXIT
11116560,ms,Oven,PZ_1010_5169,PZ,PZ_1010,ENTER
11118530,ms,Freezer,PZ_1010_5168,PZ,PZ_1010,ENTER
11118570,ms,PizzaSource,PZ_1010_5171,PZ,PZ_1010,EXIT
11118570,ms,PizzaSource,PZ_1010_5172,PZ,PZ_1010,ENTER
11118980,ms,Oven,PZ_1010_5169,PZ,PZ_1010,EXIT
11119100,ms,Oven,PZ_1010_5170,PZ,PZ_1010,ENTER
11120770,ms,Freezer,PZ_1010_5140,PZ,PZ_1010,EXIT
11120920,ms,Freezer,PZ_1010_5142,PZ,PZ_1010,EXIT
11121060,ms,Freezer,PZ_1010_5169,PZ,PZ_1010,ENTER
11121070,ms,Freezer,PZ_1010_5143,PZ,PZ_1010,EXIT
11121120,ms,PizzaSource,PZ_1010_5172,PZ,PZ_1010,EXIT
11121120,ms,PizzaSource,PZ_1010_5173,PZ,PZ_1010,ENTER
11121220,ms,Freezer,PZ_1010_5145,PZ,PZ_1010,EXIT
11121370,ms,Freezer,PZ_1010_5146,PZ,PZ_1010,EXIT
11121520,ms,Oven,PZ_1010_5170,PZ,PZ_1010,EXIT
11121520,ms,Freezer,PZ_1010_5147,PZ,PZ_1010,EXIT
11121570,ms,Oven,PZ_1010_5171,PZ,PZ_1010,ENTER
11121670,ms,Freezer,PZ_1010_5148,PZ,PZ_1010,EXIT
11121820,ms,Freezer,PZ_1010_5150,PZ,PZ_1010,EXIT
11121970,ms,Freezer,PZ_1010_5151,PZ,PZ_1010,EXIT
11122110,ms,Freezer,PZ_1010_5152,PZ,PZ_1010,EXIT
11122270,ms,Freezer,PZ_1010_5153,PZ,PZ_1010,EXIT
11122420,ms,Freezer,PZ_1010_5155,PZ,PZ_1010,EXIT
11122570,ms,Freezer,PZ_1010_5157,PZ,PZ_1010,EXIT
11122720,ms,Freezer,PZ_1010_5158,PZ,PZ_1010,EXIT
11122870,ms,Freezer,PZ_1010_5159,PZ,PZ_1010,EXIT
11123010,ms,Freezer,PZ_1010_5160,PZ,PZ_1010,EXIT
11123160,ms,Freezer,PZ_1010_5161,PZ,PZ_1010,EXIT
11123310,ms,Freezer,PZ_1010_5162,PZ,PZ_1010,EXIT
11123440,ms,PackStation,PZ_1010_5140,PZ,PZ_1010,ENTER
11123590,ms,PackStation,PZ_1010_5142,PZ,PZ_1010,ENTER
11123600,ms,Freezer,PZ_1010_5170,PZ,PZ_1010,ENTER
11123660,ms,PizzaSource,PZ_1010_5173,PZ,PZ_1010,EXIT
11123660,ms,PizzaSource,PZ_1010_5174,PZ,PZ_1010,ENTER
11123740,ms,PackStation,PZ_1010_5143,PZ,PZ_1010,ENTER
11123940,ms,PackStation,PZ_1010_5145,PZ,PZ_1010,ENTER
11123990,ms,Oven,PZ_1010_5171,PZ,PZ_1010,EXIT
11124120,ms,Oven,PZ_1010_5172,PZ,PZ_1010,ENTER
11126080,ms,Freezer,PZ_1010_5171,PZ,PZ_1010,ENTER
11126190,ms,PizzaSource,PZ_1010_5174,PZ,PZ_1010,EXIT
11126190,ms,PizzaSource,PZ_1010_5175,PZ,PZ_1010,ENTER
11126540,ms,Oven,PZ_1010_5172,PZ,PZ_1010,EXIT
11126660,ms,Oven,PZ_1010_5173,PZ,PZ_1010,ENTER
11128620,ms,Freezer,PZ_1010_5172,PZ,PZ_1010,ENTER
11128670,ms,PizzaSource,PZ_1010_5175,PZ,PZ_1010,EXIT
11128670,ms,PizzaSource,PZ_1010_5177,PZ,PZ_1010,ENTER
11129080,ms,Oven,PZ_1010_5173,PZ,PZ_1010,EXIT
11129180,ms,Oven,PZ_1010_5174,PZ,PZ_1010,ENTER
11129490,ms,PackStation,PACK_1010_001113,PACK,PACK_1010,EXIT_AP
11129660,ms,Freezer,PZ_1010_5163,PZ,PZ_1010,EXIT
11129810,ms,Freezer,PZ_1010_5165,PZ,PZ_1010,EXIT
11130020,ms,Freezer,PZ_1010_5166,PZ,PZ_1010,EXIT
11130230,ms,PackStation,PZ_1010_5146,PZ,PZ_1010,ENTER
11130380,ms,PackStation,PZ_1010_5147,PZ,PZ_1010,ENTER
11130530,ms,PackStation,PZ_1010_5148,PZ,PZ_1010,ENTER
11130730,ms,PackStation,PZ_1010_5150,PZ,PZ_1010,ENTER
11131160,ms,Freezer,PZ_1010_5173,PZ,PZ_1010,ENTER
11131180,ms,PizzaSource,PZ_1010_5177,PZ,PZ_1010,EXIT
11131180,ms,PizzaSource,PZ_1010_5178,PZ,PZ_1010,ENTER
11131600,ms,Oven,PZ_1010_5174,PZ,PZ_1010,EXIT
11131670,ms,Oven,PZ_1010_5175,PZ,PZ_1010,ENTER
11132280,ms,Freezer,PZ_1010_5167,PZ,PZ_1010,EXIT
11133650,ms,PizzaSource,PZ_1010_5178,PZ,PZ_1010,EXIT
11133650,ms,PizzaSource,PZ_1010_5179,PZ,PZ_1010,ENTER
11133690,ms,Freezer,PZ_1010_5174,PZ,PZ_1010,ENTER
11133810,ms,BoxStation,PACK_1010_001113,PACK,PACK_1010,ENTER
11134080,ms,Oven,PZ_1010_5175,PZ,PZ_1010,EXIT
11134180,ms,Oven,PZ_1010_5177,PZ,PZ_1010,ENTER
11136170,ms,PizzaSource,PZ_1010_5179,PZ,PZ_1010,EXIT
11136170,ms,PizzaSource,PZ_1010_5181,PZ,PZ_1010,ENTER
11136170,ms,Freezer,PZ_1010_5175,PZ,PZ_1010,ENTER
11136600,ms,Oven,PZ_1010_5177,PZ,PZ_1010,EXIT
11136640,ms,Oven,PZ_1010_5178,PZ,PZ_1010,ENTER
11136770,ms,PackStation,PACK_1010_001114,PACK,PACK_1010,EXIT_AP
11136990,ms,Freezer,PZ_1010_5168,PZ,PZ_1010,EXIT
11137340,ms,Freezer,PZ_1010_5169,PZ,PZ_1010,EXIT
11137510,ms,PackStation,PZ_1010_5151,PZ,PZ_1010,ENTER
11137660,ms,PackStation,PZ_1010_5152,PZ,PZ_1010,ENTER
11137810,ms,PackStation,PZ_1010_5153,PZ,PZ_1010,ENTER
11138010,ms,PackStation,PZ_1010_5155,PZ,PZ_1010,ENTER
11138680,ms,PizzaSource,PZ_1010_5181,PZ,PZ_1010,EXIT
11138680,ms,PizzaSource,PZ_1010_5182,PZ,PZ_1010,ENTER
11138680,ms,Freezer,PZ_1010_5177,PZ,PZ_1010,ENTER
11139060,ms,Oven,PZ_1010_5178,PZ,PZ_1010,EXIT
11139170,ms,Oven,PZ_1010_5179,PZ,PZ_1010,ENTER
11139880,ms,Freezer,PZ_1010_5170,PZ,PZ_1010,EXIT
11141090,ms,BoxStation,PACK_1010_001114,PACK,PACK_1010,ENTER
11141150,ms,PizzaSource,PZ_1010_5182,PZ,PZ_1010,EXIT
11141150,ms,PizzaSource,PZ_1010_5184,PZ,PZ_1010,ENTER
11141150,ms,Freezer,PZ_1010_5178,PZ,PZ_1010,ENTER
11141580,ms,Oven,PZ_1010_5179,PZ,PZ_1010,EXIT
11141680,ms,Oven,PZ_1010_5181,PZ,PZ_1010,ENTER
11142350,ms,Freezer,PZ_1010_5171,PZ,PZ_1010,EXIT
11143560,ms,PackStation,PACK_1010_001115,PACK,PACK_1010,EXIT_AP
11143650,ms,PizzaSource,PZ_1010_5184,PZ,PZ_1010,EXIT
11143650,ms,PizzaSource,PZ_1010_5185,PZ,PZ_1010,ENTER
11143670,ms,Freezer,PZ_1010_5179,PZ,PZ_1010,ENTER
11144090,ms,Oven,PZ_1010_5181,PZ,PZ_1010,EXIT
11144140,ms,Oven,PZ_1010_5182,PZ,PZ_1010,ENTER
11144300,ms,PackStation,PZ_1010_5157,PZ,PZ_1010,ENTER
11144450,ms,PackStation,PZ_1010_5158,PZ,PZ_1010,ENTER
11144600,ms,PackStation,PZ_1010_5159,PZ,PZ_1010,ENTER
11144790,ms,PackStation,PZ_1010_5160,PZ,PZ_1010,ENTER
11144900,ms,Freezer,PZ_1010_5172,PZ,PZ_1010,EXIT
11146180,ms,Freezer,PZ_1010_5181,PZ,PZ_1010,ENTER
11146190,ms,PizzaSource,PZ_1010_5185,PZ,PZ_1010,EXIT
11146190,ms,PizzaSource,PZ_1010_5186,PZ,PZ_1010,ENTER
11146560,ms,Oven,PZ_1010_5182,PZ,PZ_1010,EXIT
11146650,ms,Oven,PZ_1010_5184,PZ,PZ_1010,ENTER
11147440,ms,Freezer,PZ_1010_5173,PZ,PZ_1010,EXIT
11148650,ms,Freezer,PZ_1010_5182,PZ,PZ_1010,ENTER
11148730,ms,PizzaSource,PZ_1010_5186,PZ,PZ_1010,EXIT
11148730,ms,PizzaSource,PZ_1010_5189,PZ,PZ_1010,ENTER
11149070,ms,Oven,PZ_1010_5184,PZ,PZ_1010,EXIT
11149180,ms,Oven,PZ_1010_5185,PZ,PZ_1010,ENTER
11149340,ms,BoxStation,BOX_1010_000363,BOX,BOX_1010,EXIT_AP
11149960,ms,Freezer,PZ_1010_5174,PZ,PZ_1010,EXIT
11149970,ms,PackStation,PACK_1010_001116,PACK,PACK_1010,EXIT_AP
11150160,ms,BoxStation,PACK_1010_001115,PACK,PACK_1010,ENTER
11150710,ms,PackStation,PZ_1010_5161,PZ,PZ_1010,ENTER
11150860,ms,PackStation,PZ_1010_5162,PZ,PZ_1010,ENTER
11151010,ms,PackStation,PZ_1010_5163,PZ,PZ_1010,ENTER
11151150,ms,Freezer,PZ_1010_5184,PZ,PZ_1010,ENTER
11151210,ms,PackStation,PZ_1010_5165,PZ,PZ_1010,ENTER
11151220,ms,PizzaSource,PZ_1010_5189,PZ,PZ_1010,EXIT
11151220,ms,PizzaSource,PZ_1010_5190,PZ,PZ_1010,ENTER
11151600,ms,Oven,PZ_1010_5185,PZ,PZ_1010,EXIT
11151730,ms,Oven,PZ_1010_5186,PZ,PZ_1010,ENTER
11152360,ms,PalletStation,BOX_1010_000363,BOX,BOX_1010,ENTER
11152440,ms,Freezer,PZ_1010_5175,PZ,PZ_1010,EXIT
11153690,ms,Freezer,PZ_1010_5185,PZ,PZ_1010,ENTER
11153760,ms,PizzaSource,PZ_1010_5190,PZ,PZ_1010,EXIT
11153760,ms,PizzaSource,PZ_1010_5192,PZ,PZ_1010,ENTER
11154150,ms,Oven,PZ_1010_5186,PZ,PZ_1010,EXIT
11154220,ms,Oven,PZ_1010_5189,PZ,PZ_1010,ENTER
11154290,ms,BoxStation,PACK_1010_001116,PACK,PACK_1010,ENTER
11154960,ms,Freezer,PZ_1010_5177,PZ,PZ_1010,EXIT
11155550,ms,PalletStation,BOX_1010_000363,BOX,BOX_1010,EXIT_AR
11156230,ms,PizzaSource,PZ_1010_5192,PZ,PZ_1010,EXIT
11156230,ms,PizzaSource,PZ_1010_5193,PZ,PZ_1010,ENTER
11156230,ms,Freezer,PZ_1010_5186,PZ,PZ_1010,ENTER
11156630,ms,Oven,PZ_1010_5189,PZ,PZ_1010,EXIT
11156630,ms,PackStation,PACK_1010_001117,PACK,PACK_1010,EXIT_AP
11156760,ms,Oven,PZ_1010_5190,PZ,PZ_1010,ENTER
11157370,ms,PackStation,PZ_1010_5166,PZ,PZ_1010,ENTER
11157370,ms,BoxSink,BOX_1010_000363,BOX,BOX_1010,ENTER
11157370,ms,BoxSink,BOX_1010_000363,BOX,BOX_1010,EXIT
11157420,ms,Freezer,PZ_1010_5178,PZ,PZ_1010,EXIT
11157520,ms,PackStation,PZ_1010_5167,PZ,PZ_1010,ENTER
11157670,ms,PackStation,PZ_1010_5168,PZ,PZ_1010,ENTER
11157860,ms,PackStation,PZ_1010_5169,PZ,PZ_1010,ENTER
11158720,ms,Freezer,PZ_1010_5189,PZ,PZ_1010,ENTER
11158790,ms,PizzaSource,PZ_1010_5193,PZ,PZ_1010,EXIT
11158790,ms,PizzaSource,PZ_1010_5194,PZ,PZ_1010,ENTER
11159170,ms,Oven,PZ_1010_5190,PZ,PZ_1010,EXIT
11159230,ms,Oven,PZ_1010_5192,PZ,PZ_1010,ENTER
11159940,ms,Freezer,PZ_1010_5179,PZ,PZ_1010,EXIT
11160950,ms,BoxStation,PACK_1010_001117,PACK,PACK_1010,ENTER
11161260,ms,Freezer,PZ_1010_5190,PZ,PZ_1010,ENTER
11161330,ms,PizzaSource,PZ_1010_5194,PZ,PZ_1010,EXIT
11161330,ms,PizzaSource,PZ_1010_5196,PZ,PZ_1010,ENTER
11161650,ms,Oven,PZ_1010_5192,PZ,PZ_1010,EXIT
11161790,ms,Oven,PZ_1010_5193,PZ,PZ_1010,ENTER
11162460,ms,Freezer,PZ_1010_5181,PZ,PZ_1010,EXIT
11162760,ms,PackStation,PACK_1010_001118,PACK,PACK_1010,EXIT_AP
11163510,ms,PackStation,PZ_1010_5170,PZ,PZ_1010,ENTER
11163660,ms,PackStation,PZ_1010_5171,PZ,PZ_1010,ENTER
11163730,ms,Freezer,PZ_1010_5192,PZ,PZ_1010,ENTER
11163810,ms,PizzaSource,PZ_1010_5196,PZ,PZ_1010,EXIT
11163810,ms,PizzaSource,PZ_1010_5197,PZ,PZ_1010,ENTER
11163810,ms,PackStation,PZ_1010_5172,PZ,PZ_1010,ENTER
11164010,ms,PackStation,PZ_1010_5173,PZ,PZ_1010,ENTER
11164210,ms,Oven,PZ_1010_5193,PZ,PZ_1010,EXIT
11164330,ms,Oven,PZ_1010_5194,PZ,PZ_1010,ENTER
11164920,ms,Freezer,PZ_1010_5182,PZ,PZ_1010,EXIT
11166290,ms,Freezer,PZ_1010_5193,PZ,PZ_1010,ENTER
11166300,ms,PizzaSource,PZ_1010_5197,PZ,PZ_1010,EXIT
11166300,ms,PizzaSource,PZ_1010_5199,PZ,PZ_1010,ENTER
11166740,ms,Oven,PZ_1010_5194,PZ,PZ_1010,EXIT
11166800,ms,Oven,PZ_1010_5196,PZ,PZ_1010,ENTER
11167430,ms,Freezer,PZ_1010_5184,PZ,PZ_1010,EXIT
11168180,ms,BoxStation,BOX_1010_000364,BOX,BOX_1010,EXIT_AP
11168760,ms,PizzaSource,PZ_1010_5199,PZ,PZ_1010,EXIT
11168760,ms,PizzaSource,PZ_1010_5201,PZ,PZ_1010,ENTER
11168830,ms,Freezer,PZ_1010_5194,PZ,PZ_1010,ENTER
11169000,ms,BoxStation,PACK_1010_001118,PACK,PACK_1010,ENTER
11169220,ms,Oven,PZ_1010_5196,PZ,PZ_1010,EXIT
11169300,ms,Oven,PZ_1010_5197,PZ,PZ_1010,ENTER
11169960,ms,Freezer,PZ_1010_5185,PZ,PZ_1010,EXIT
11169970,ms,PackStation,PACK_1010_001119,PACK,PACK_1010,EXIT_AP
11170710,ms,PackStation,PZ_1010_5174,PZ,PZ_1010,ENTER
11170860,ms,PackStation,PZ_1010_5175,PZ,PZ_1010,ENTER
11171010,ms,PackStation,PZ_1010_5177,PZ,PZ_1010,ENTER
11171200,ms,PalletStation,BOX_1010_000364,BOX,BOX_1010,ENTER
11171210,ms,PackStation,PZ_1010_5178,PZ,PZ_1010,ENTER
11171270,ms,PizzaSource,PZ_1010_5201,PZ,PZ_1010,EXIT
11171270,ms,PizzaSource,PZ_1010_5202,PZ,PZ_1010,ENTER
11171310,ms,Freezer,PZ_1010_5196,PZ,PZ_1010,ENTER
11171720,ms,Oven,PZ_1010_5197,PZ,PZ_1010,EXIT
11171750,ms,Oven,PZ_1010_5199,PZ,PZ_1010,ENTER
11172510,ms,Freezer,PZ_1010_5186,PZ,PZ_1010,EXIT
11173790,ms,PizzaSource,PZ_1010_5202,PZ,PZ_1010,EXIT
11173790,ms,PizzaSource,PZ_1010_5204,PZ,PZ_1010,ENTER
11173800,ms,Freezer,PZ_1010_5197,PZ,PZ_1010,ENTER
11174170,ms,Oven,PZ_1010_5199,PZ,PZ_1010,EXIT
11174270,ms,Oven,PZ_1010_5201,PZ,PZ_1010,ENTER
11174290,ms,BoxStation,PACK_1010_001119,PACK,PACK_1010,ENTER
11174990,ms,Freezer,PZ_1010_5189,PZ,PZ_1010,EXIT
11176260,ms,Freezer,PZ_1010_5199,PZ,PZ_1010,ENTER
11176300,ms,PizzaSource,PZ_1010_5204,PZ,PZ_1010,EXIT
11176300,ms,PizzaSource,PZ_1010_5205,PZ,PZ_1010,ENTER
11176340,ms,PackStation,PACK_1010_001120,PACK,PACK_1010,EXIT_AP
11176690,ms,Oven,PZ_1010_5201,PZ,PZ_1010,EXIT
11176790,ms,Oven,PZ_1010_5202,PZ,PZ_1010,ENTER
11177080,ms,PackStation,PZ_1010_5179,PZ,PZ_1010,ENTER
11177230,ms,PackStation,PZ_1010_5181,PZ,PZ_1010,ENTER
11177380,ms,PackStation,PZ_1010_5182,PZ,PZ_1010,ENTER
11177540,ms,Freezer,PZ_1010_5190,PZ,PZ_1010,EXIT
11177580,ms,PackStation,PZ_1010_5184,PZ,PZ_1010,ENTER
11178770,ms,Freezer,PZ_1010_5201,PZ,PZ_1010,ENTER
11178800,ms,PizzaSource,PZ_1010_5205,PZ,PZ_1010,EXIT
11178800,ms,PizzaSource,PZ_1010_5206,PZ,PZ_1010,ENTER
11179200,ms,Oven,PZ_1010_5202,PZ,PZ_1010,EXIT
11179290,ms,Oven,PZ_1010_5204,PZ,PZ_1010,ENTER
11180010,ms,Freezer,PZ_1010_5192,PZ,PZ_1010,EXIT
11180660,ms,BoxStation,PACK_1010_001120,PACK,PACK_1010,ENTER
11181260,ms,PizzaSource,PZ_1010_5206,PZ,PZ_1010,EXIT
11181260,ms,PizzaSource,PZ_1010_5208,PZ,PZ_1010,ENTER
11181290,ms,Freezer,PZ_1010_5202,PZ,PZ_1010,ENTER
11181710,ms,Oven,PZ_1010_5204,PZ,PZ_1010,EXIT
11181790,ms,Oven,PZ_1010_5205,PZ,PZ_1010,ENTER
11182570,ms,Freezer,PZ_1010_5193,PZ,PZ_1010,EXIT
11183230,ms,PackStation,PACK_1010_001121,PACK,PACK_1010,EXIT_AP
11183800,ms,PizzaSource,PZ_1010_5208,PZ,PZ_1010,EXIT
11183800,ms,PizzaSource,PZ_1010_5209,PZ,PZ_1010,ENTER
11183800,ms,Freezer,PZ_1010_5204,PZ,PZ_1010,ENTER
11183970,ms,PackStation,PZ_1010_5185,PZ,PZ_1010,ENTER
11184120,ms,PackStation,PZ_1010_5186,PZ,PZ_1010,ENTER
11184210,ms,Oven,PZ_1010_5205,PZ,PZ_1010,EXIT
11184250,ms,Oven,PZ_1010_5206,PZ,PZ_1010,ENTER
11184270,ms,PackStation,PZ_1010_5189,PZ,PZ_1010,ENTER
11184470,ms,PackStation,PZ_1010_5190,PZ,PZ_1010,ENTER
11185100,ms,Freezer,PZ_1010_5194,PZ,PZ_1010,EXIT
11186280,ms,PizzaSource,PZ_1010_5209,PZ,PZ_1010,EXIT
11186280,ms,PizzaSource,PZ_1010_5211,PZ,PZ_1010,ENTER
11186300,ms,Freezer,PZ_1010_5205,PZ,PZ_1010,ENTER
11186670,ms,Oven,PZ_1010_5206,PZ,PZ_1010,EXIT
11186800,ms,Oven,PZ_1010_5208,PZ,PZ_1010,ENTER
11187580,ms,Freezer,PZ_1010_5196,PZ,PZ_1010,EXIT
11188490,ms,BoxStation,BOX_1010_000365,BOX,BOX_1010,EXIT_AP
11188750,ms,Freezer,PZ_1010_5206,PZ,PZ_1010,ENTER
11188810,ms,PizzaSource,PZ_1010_5211,PZ,PZ_1010,EXIT
11188810,ms,PizzaSource,PZ_1010_5213,PZ,PZ_1010,ENTER
